can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,price,us_id,us_player_name,us_games,us_time,us_goals,us_xG,us_assists,us_xA,us_shots,us_key_passes,us_yellow_cards,us_red_cards,us_position,us_team_title,us_npg,us_npxG,us_xGChain,us_xGBuildup,us_season,us_player_id,xG_per_90,xA_per_90,form_momentum,minutes_last_five,is_home,opponent_difficulty,opponent_team,set_piece_threat,matchup_advantage,implied_goal_prob,implied_cs_prob,volatility_index,pos_DEF,pos_FWD,pos_GK,pos_MID,position_orig,predicted_xP_per_90,predicted_xP_def,predicted_xP_off,upside_potential,position,avg_mins,base_xP,minutes_risk,risk_multiplier,gw19_strength,technical_score,market_score,tactical_score,gw19_xP,gw5_strength,long_term_xP,final_5gw_xP
True,True,100.0,100.0,477424,1,-1,1,-1,2,2,6.2,6.2,0,Joško,5.7,403,False,,2025-08-15T14:00:07.606174Z,61,477424.jpg,5.4,False,Gvardiol,10.0,False,,a,13,43,75.0,1319452,10645,1267764,5873,0.9,12.3,Gvardiol,97.0,2023-08-05,2002-01-23,False,p477424,1218.0,2.0,2.0,6.0,13.0,0,0,0,2,0,0.0,5,275,334.8,97.3,154.0,58.7,79,47,14,93,14,1.51,0.61,2.12,14.71,,,,,,,[],78,33,196,50,110,17,110,31,0.11,0.0,0.05,0.16,1.09,0.96,84,4,15,3,11,5,40,13,1.03,0.44,6.87,Man City,6.1,9790,Josko Gvardiol,14.0,1226.0,2.0,1.2716003023087978,2,0.4376047477126121,12.0,4.0,2,0,D,Manchester City,2,1.2716003023087978,9.06514510512352,8.969863384962082,2025.0,9790,0.09396061347109344,0.03233532618566099,0.005,"[69, 90, 90, 90, 0]",1,3,Chelsea,2.2758620689655173,0.7637946630483944,0.10225,0.175,0.0,1.0,0.0,0.0,0.0,DEF,5.8332319259643555,5.8332319259643555,,,DEF,67.66666666666667,4.3857262258176455,1215.36,0.765,0.8891960788971489,2.9833244807817834,0.3722249999999999,3.8034513950623063,2.364020019403353,5.3462147278555445,17.936981117718584,17.936981117718584
True,True,,,465351,0,0,-1,1,3,2,5.7,5.7,0,Matheus,5.2,407,False,,,54,465351.jpg,5.0,False,Nunes,2.5,False,,a,13,43,80.0,385526,4530,143327,2534,1.0,14.8,Matheus N.,173.0,2023-09-01,1998-08-27,False,p465351,1323.0,1.0,4.0,6.0,14.0,0,0,0,2,0,0.0,8,332,362.2,204.9,48.0,61.7,80,84,30,110,14,0.25,1.06,1.31,15.11,,,,,4.0,,[],50,22,89,22,274,82,96,24,0.02,0.0,0.07,0.09,1.03,0.95,169,22,24,6,21,9,116,46,0.95,0.41,7.48,Man City,5.4,11000,Matheus Nunes,16.0,1318.0,1.0,0.5851309476420283,3,1.2077710255980492,5.0,9.0,2,0,D S,Manchester City,1,0.5851309476420283,11.56232599914074,10.77215112745762,2025.0,11000,0.039804826370206006,0.0821612942583707,0.002,"[90, 90, 90, 90, 0]",1,3,Chelsea,0.653061224489796,0.7637946630483944,0.1035,0.175,0.0,1.0,0.0,0.0,0.0,DEF,5.435719966888428,5.435719966888428,,,DEF,73.5,4.439171306292216,1296.0,0.765,0.8891960788971489,3.019679695117446,0.37484999999999996,2.1806505505865847,2.05842495767604,5.3462147278555445,18.155563708137482,18.155563708137482
True,True,,,171314,0,0,2,-2,1,2,5.7,5.7,0,Rúben,5.2,408,False,,,57,171314.jpg,4.7,False,dos Santos Gato Alves Dias,7.4,False,,a,13,43,84.0,870062,3827,464619,5258,0.9,14.7,Rúben,173.0,2020-09-29,1997-05-14,False,p171314,1535.0,2.0,0.0,8.0,16.0,0,0,0,1,0,0.0,3,327,429.2,81.5,61.0,57.3,115,48,7,122,17,0.42,0.43,0.85,18.35,,,,,,,[],24,9,223,60,245,68,116,34,0.02,0.0,0.03,0.05,1.08,0.94,115,9,25,7,32,14,59,20,1.0,0.47,7.15,Man City,5.7,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,"[90, 90, 90, 90, 0]",1,3,Chelsea,0.7153094462540717,0.7637946630483944,0.11056666666666667,0.175,0.0,1.0,0.0,0.0,0.0,DEF,4.930465221405029,4.930465221405029,,,DEF,85.27777777777777,4.671767972133777,1296.0,0.765,0.8891960788971489,3.177900088189059,0.38969,2.2428987723508604,2.1544367985647015,5.3462147278555445,19.106850174375253,19.106850174375253
True,True,100.0,100.0,472769,0,0,3,-3,0,2,3.7,3.7,0,Nico,3.2,411,False,,2025-09-05T10:00:06.671127Z,53,472769.jpg,4.4,False,O'Reilly,11.2,False,,a,13,43,75.0,1774086,4697,396884,13666,0.6,14.2,O'Reilly,241.0,2022-12-16,2005-03-21,False,p472769,1313.0,1.0,3.0,8.0,12.0,0,0,0,3,0,0.0,2,282,322.0,235.0,189.0,74.7,63,54,40,103,14,1.96,1.38,3.34,16.31,,,,,,,[],87,38,73,16,79,5,57,9,0.13,0.0,0.09,0.22,1.12,0.82,196,27,92,32,52,24,37,12,0.96,0.55,7.06,Man City,5.3,11592,Nico O&#039;Reilly,17.0,1311.0,1.0,2.239609241485596,3,2.622516576200724,15.0,14.0,3,0,D S,Manchester City,1,2.2396092414855957,11.481134166941048,9.174638200551271,2025.0,11592,0.15351472333107666,0.17976122761467264,0.007,"[90, 90, 90, 90, 0]",1,3,Chelsea,2.5910129474485912,0.7637946630483944,0.09416666666666666,0.175,0.0,1.0,0.0,0.0,0.0,DEF,6.013537883758545,6.013537883758545,,,DEF,72.94444444444444,4.87393533418208,1296.0,0.765,0.8891960788971489,3.3154214037840224,0.35524999999999995,4.11860227354538,2.5880061566010872,5.3462147278555445,19.933685222658124,19.933685222658124
True,True,100.0,100.0,209244,0,0,10,-10,3,3,8.0,8.0,0,Phil,7.5,414,True,,2025-08-10T23:00:06.538510Z,90,209244.jpg,5.8,False,Foden,40.4,False,,a,13,43,93.0,5950301,12482,1160178,27782,0.8,10.3,Foden,241.0,2016-12-05,2000-05-28,False,p209244,1315.0,7.0,2.0,8.0,12.0,0,0,0,3,0,0.0,10,391,422.0,538.3,330.0,128.8,19,62,20,101,15,4.51,2.82,7.33,15.40,1.0,,3.0,,,,[],26,7,3,3,31,17,6,5,0.31,0.0,0.19,0.5,1.05,0.82,8,5,3,1,6,3,4,2,1.03,0.55,6.91,Man City,9.0,6055,Phil Foden,16.0,1322.0,7.0,4.918193750083447,2,2.8819950884208083,39.0,29.0,3,0,F M S,Manchester City,7,4.9181937500834465,13.53520579263568,8.298071470111609,2025.0,6055,0.3366064163555211,0.19724681213526443,0.015,"[68, 90, 90, 90, 0]",1,3,Chelsea,3.258555133079848,0.8950854159767808,0.13158333333333333,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,6.364402770996094,,6.364402770996094,6.364402770996094,MID,73.05555555555556,5.166166446827076,1215.04,0.765,0.8891960788971489,3.5142072347982194,0.31777083333333334,5.04872596503341,2.862180060405792,5.3462147278555445,21.12886788560375,21.12886788560375
True,True,,,165809,0,0,-3,3,0,3,2.7,2.7,0,Bernardo,2.2,416,False,,,62,165809.jpg,2.2,False,Mota Veiga de Carvalho e Silva,0.5,False,,a,13,43,40.0,63758,183,108127,180,0.4,6.5,Bernardo,173.0,2017-07-01,1994-08-10,False,p165809,1229.0,0.0,2.0,6.0,13.0,0,0,0,4,0,0.0,0,205,168.6,277.6,49.0,49.4,32,64,18,114,14,0.26,1.63,1.89,15.00,5.0,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",215,92,54,46,273,147,153,82,0.02,0.0,0.12,0.14,1.1,0.95,74,48,184,87,286,125,245,84,1.03,0.44,8.35,Man City,6.2,,,0.0,,,0.0,,0.0,0.0,0.0,,,,,,,0.0,0.0,,,0.0,0.0,0.0,"[81, 90, 74, 90, 0]",1,3,Chelsea,0.3588283157038243,0.8950854159767808,0.10486666666666666,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,3.764906644821167,,3.764906644821167,3.764906644821167,MID,68.27777777777777,2.8562162138797613,1158.4,0.765,0.8891960788971489,1.9428982372662233,0.27101666666666663,2.1489991476573858,1.4825539481645889,5.3462147278555445,11.681508069266593,11.681508069266593
True,True,100.0,100.0,466052,0,0,2,-2,2,3,6.3,6.3,0,Rayan,5.8,417,False,,2025-09-01T10:30:08.352331Z,67,466052.jpg,5.1,False,Cherki,13.3,False,,a,13,43,66.0,1872210,40825,1173304,3700,0.9,9.9,Cherki,73.0,2025-06-10,2003-08-17,False,p466052,637.0,2.0,8.0,3.0,6.0,0,0,0,1,0,0.0,11,285,301.0,409.8,188.0,90.0,7,32,10,49,8,1.29,3.92,5.21,8.27,2.0,,4.0,,,,[],100,32,16,16,81,51,39,30,0.18,0.0,0.55,0.73,1.17,0.85,47,30,14,8,17,9,27,11,1.13,0.42,6.92,Man City,6.7,8094,Mathis Cherki,13.0,655.0,2.0,1.1581766232848167,7,5.393442241474986,16.0,27.0,1,0,F M S,Manchester City,2,1.1581766232848167,8.322042807936668,4.7014263197779655,2025.0,8094,0.1636356296634749,0.7620248064878316,0.004,"[81, 90, 66, 88, 0]",1,3,Chelsea,2.9062009419152277,0.8950854159767808,0.10133333333333332,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,9.32470989227295,,9.32470989227295,9.32470989227295,MID,35.388888888888886,3.6665680255418938,1127.2,0.765,0.8891960788971489,2.4941279021609577,0.26483333333333325,4.69637177386879,2.2657883058542367,5.3462147278555445,14.995728883809768,14.995728883809768
True,True,25.0,25.0,248875,0,0,-1,1,1,3,0.6,0.6,0,Jérémy,1.8,418,False,Leg injury - 25% chance of playing,2025-12-15T01:30:08.582948Z,64,248875.jpg,3.9,False,Doku,3.0,False,,d,13,43,59.0,2052159,69,1928698,4670,0.3,9.2,Doku,21.0,2023-08-24,2002-05-27,False,p248875,935.0,1.0,6.0,5.0,9.0,0,0,0,0,0,0.0,6,253,267.4,496.4,314.0,107.7,7,41,10,58,11,1.47,3.63,5.10,10.44,,,,,3.0,,[],125,44,7,7,34,18,20,16,0.14,0.0,0.35,0.49,1.0,0.87,59,37,207,98,89,39,106,33,1.06,0.48,5.58,Man City,6.4,8981,Jéremy Doku,15.0,954.0,1.0,2.156752582639456,4,5.003021879121661,15.0,36.0,0,0,F M S,Manchester City,1,2.156752582639456,10.991846149787309,5.573404976166785,2025.0,8981,0.20760185287438612,0.48157429852507966,0.007,"[90, 0, 0, 0, 0]",1,3,Chelsea,3.0224598930481283,0.8950854159767808,0.09326666666666666,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,5.67957067489624,,5.67957067489624,5.67957067489624,MID,51.94444444444444,3.2780238154493735,1296.0,0.765,0.8891960788971489,2.2298265312702266,0.25071666666666664,4.81263072500169,2.1526544106354515,5.3462147278555445,13.40663968831875,13.40663968831875
True,True,100.0,100.0,465694,0,0,-1,1,0,3,3.2,3.2,0,Nico,2.7,423,False,,2025-10-22T10:00:08.540683Z,59,465694.jpg,2.9,False,González Iglesias,0.1,False,,a,13,43,50.0,26085,94,24248,108,0.5,8.5,N.Gonzalez,200.0,2025-02-03,2002-01-03,False,p465694,1223.0,1.0,0.0,7.0,12.0,0,0,0,4,0,0.0,1,257,250.6,176.3,61.0,48.8,57,68,28,153,13,0.51,0.86,1.37,14.76,,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",144,51,102,74,246,135,156,83,0.04,0.0,0.06,0.1,1.09,0.88,99,64,123,56,194,83,419,140,0.96,0.52,11.26,Man City,5.9,9802,Nico González,17.0,1233.0,1.0,0.4478768305853009,0,0.7464621812105179,11.0,8.0,4,0,M S,Manchester City,1,0.4478768305853009,12.804061621427536,12.376000240445135,2025.0,9802,0.03295904722213989,0.0549318040138566,0.001,"[90, 90, 66, 90, 0]",1,3,Chelsea,0.44889615699100577,0.8950854159767808,0.10691666666666666,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,3.679671287536621,,3.679671287536621,3.679671287536621,MID,67.94444444444444,2.7779246818872143,1215.3600000000001,0.765,0.8891960788971489,1.8896415969733764,0.27460416666666665,2.2390669889445673,1.4750154462756018,5.3462147278555445,11.361307113091822,11.361307113091822
True,True,,,433036,0,0,-3,3,1,3,5.0,5.0,0,Tijjani,4.5,427,False,,,52,433036.jpg,3.8,False,Reijnders,12.1,False,,a,13,43,65.0,3348118,5084,4433637,2788,0.9,12.5,Reijnders,152.0,2025-06-10,1998-07-29,False,p433036,1168.0,4.0,2.0,5.0,14.0,0,0,0,2,0,0.0,4,265,268.0,246.0,300.0,80.8,21,41,8,70,14,3.36,1.42,4.78,14.17,3.0,,,,,,[],123,43,65,52,39,21,46,33,0.26,0.0,0.11,0.37,1.09,1.08,210,131,31,15,94,41,30,13,1.08,0.39,5.39,Man City,5.2,11965,Tijjani Reijnders,17.0,1189.0,4.0,3.526037212461233,2,2.688247002661228,32.0,13.0,2,0,M S,Manchester City,4,3.526037212461233,10.81936277449131,6.167903998866677,2025.0,11965,0.27169807287800596,0.20714232041053984,0.01,"[21, 84, 66, 72, 0]",1,3,Chelsea,2.311643835616439,0.8950854159767808,0.11318333333333333,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,5.0098185539245605,,5.0098185539245605,5.0098185539245605,MID,64.88888888888889,3.6120173277678314,1045.44,0.765,0.8891960788971489,2.457020608241181,0.2855708333333333,4.10181466757,2.1345444876345905,5.3462147278555445,14.772624479761083,14.772624479761083
True,True,100.0,100.0,223094,0,0,11,-11,8,4,8.3,8.3,0,Erling,7.8,430,True,,2025-09-24T06:00:06.159318Z,151,223094.jpg,8.5,False,Haaland,74.2,False,,a,13,43,153.0,6523808,3473,874569,2347,0.5,10.1,Haaland,161.0,2022-07-01,2000-07-21,False,p223094,1552.0,19.0,4.0,9.0,16.0,0,0,1,0,0,0.0,31,636,774.6,126.9,904.0,180.7,32,21,7,60,18,16.19,1.20,17.39,18.99,,,,,1.0,,[],1,1,158,12,1,1,1,1,0.94,0.0,0.07,1.01,1.1,0.93,1,1,1,1,1,1,1,1,1.04,0.52,3.48,Man City,15.1,8260,Erling Haaland,18.0,1576.0,19.0,17.529928244650364,4,2.985614763572812,68.0,10.0,0,0,F,Manchester City,18,16.007590480148792,19.22219113260508,2.778261484578252,2025.0,8260,1.0165551172799823,0.173134876753578,0.049,"[68, 90, 90, 90, 0]",1,3,Chelsea,8.242268041237114,0.9049530702250367,0.15433333333333335,0.11666666666666665,0.0,0.0,1.0,0.0,0.0,FWD,8.872352600097656,,8.872352600097656,8.872352600097656,FWD,86.22222222222223,8.499932861328126,1215.04,0.765,0.8891960788971489,5.781951832954225,0.5006166666666666,10.052174181687187,5.05159575281455,5.3462147278555445,34.76348668049705,34.76348668049705
True,True,,,204936,0,0,2,-2,0,1,4.2,4.2,0,Gianluigi,3.7,736,False,,,57,204936.jpg,3.9,False,Donnarumma,10.1,False,,a,13,43,59.0,1732187,2526,790100,6523,0.6,10.4,Donnarumma,106.0,2025-09-01,1999-02-25,False,p204936,1350.0,0.0,0.0,7.0,13.0,0,1,0,4,0,30.0,0,228,245.8,0.0,0.0,24.7,24,89,0,0,15,0.00,0.00,0.00,15.57,,,,,,,"[{'property': 'suspension_risk', 'notes': 'This player currently has four yellow cards in the Premier League and will face a one-match suspension should they receive another before Gameweek 20.', 'gameweek': None, 'url': None}]",148,19,767,88,765,87,287,19,0.0,2.0,0.0,0.0,1.04,0.87,116,2,62,5,86,6,39,5,1.0,0.47,0.0,Man City,5.7,1116,Gianluigi Donnarumma,15.0,1350.0,0.0,0.0,0,0.0,0.0,0.0,4,0,GK,Manchester City,0,0,4.054293554276228,4.054293554276228,2025.0,1116,0.0,0.0,0.0,"[90, 90, 90, 90, 0]",1,3,Chelsea,0.0,0.7638173850146789,0.10665000000000001,0.2333333333333333,0.0,0.0,0.0,1.0,0.0,GK,3.939969778060913,3.939969778060913,,,GK,75.0,3.2833081483840942,1296.0,0.765,0.8891960788971489,2.233421119485959,0.5786199999999999,1.5276347700293578,1.595823513748851,5.3462147278555445,13.428251839919058,13.428251839919058
True,True,0.0,0.0,446008,0,0,1,-1,1,3,0.0,0.0,0,Bryan,2.0,119,False,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Unknown return date,2025-12-13T14:30:10.989622Z,81,446008.jpg,4.6,False,Mbeumo,9.7,False,,n,14,1,74.0,4686662,149,5292140,8239,0.2,9.1,Mbeumo,38.0,2025-07-21,1999-08-07,False,p446008,1405.0,6.0,1.0,2.0,25.0,0,0,0,3,0,0.0,10,292,360.0,472.6,527.0,135.9,7,54,13,74,16,5.35,3.41,8.76,20.83,2.0,,2.0,,,,[],54,16,10,10,7,2,4,3,0.34,0.0,0.22,0.56,1.33,1.6,15,10,197,93,37,16,43,17,1.02,0.13,4.74,Man Utd,8.1,6552,Bryan Mbeumo,16.0,1423.0,6.0,6.531718719750643,1,2.982972640544176,42.0,24.0,3,0,M,Manchester United,6,6.531718719750643,11.536973349750042,3.0371712213382125,2025.0,6552,0.41840191087370665,0.19108009797080133,0.02,"[90, 90, 0, 0, 0]",0,3,Leeds,4.125800711743772,1.0889408135546397,0.10983333333333332,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,4.739853858947754,,4.739853858947754,4.739853858947754,MID,78.05555555555556,4.1107991801367865,1944.0,0.85,0.8275097383799114,2.8914674009742445,0.2797083333333333,6.303682338853052,2.790382668257733,4.54732428412677,15.889166398153762,15.889166398153762
True,True,,,451302,0,0,-2,2,0,1,0.0,0.0,0,Altay,0.0,431,False,,,48,451302.jpg,1.8,False,Bayındır,0.3,False,,a,14,1,11.0,34098,43,57556,105,0.0,2.3,Bayindir,219.0,2023-09-01,1998-04-14,False,p451302,540.0,0.0,0.0,0.0,11.0,0,0,0,0,0,13.0,0,49,118.4,10.0,0.0,12.8,7,39,0,0,6,0.00,0.05,0.05,9.24,,,,,,,[],264,23,390,10,703,76,351,23,0.0,2.17,0.01,0.01,1.54,1.83,357,15,690,86,319,27,299,39,1.0,0.0,0.0,Man Utd,4.8,12054,Altay Bayindir,6.0,540.0,0.0,0.0,0,0.2939172387123108,0.0,1.0,0,0,GK,Manchester United,0,0,1.0489089861512184,0.7549917474389076,2025.0,12054,0.0,0.0489862064520518,0.0,"[0, 0, 0, 0, 0]",0,3,Leeds,0.0,1.0582053354890864,0.063,0.2333333333333333,0.0,0.0,0.0,1.0,0.0,GK,1.825424075126648,1.825424075126648,,,GK,30.0,0.6084746917088826,0.0,1.0,0.8275097383799114,0.5035187329468146,0.4564,2.1164106709781727,0.8119615006690418,4.54732428412677,2.7669317418843513,2.7669317418843513
True,True,0.0,0.0,209365,0,0,-1,1,0,2,0.0,0.0,0,Matthijs,0.0,436,False,Back injury - Unknown return date,2025-12-05T00:30:07.892711Z,49,209365.jpg,3.3,False,de Ligt,2.1,False,,i,14,1,43.0,418771,30,512615,922,0.0,8.8,De Ligt,152.0,2024-08-13,1999-08-12,False,p209365,1170.0,1.0,0.0,1.0,20.0,0,0,0,0,0,0.0,5,169,276.6,60.2,122.0,45.7,88,40,19,107,13,1.38,0.83,2.21,18.73,,,,,,,[],117,52,261,77,143,24,172,59,0.11,0.0,0.06,0.17,1.44,1.54,297,50,701,248,137,52,131,52,1.0,0.08,8.23,Man Utd,4.9,7902,Matthijs de Ligt,13.0,1170.0,1.0,1.3233719654381275,0,0.4281761646270752,11.0,3.0,0,0,D,Manchester United,1,1.3233719654381275,2.8319015204906464,2.3887862116098404,2025.0,7902,0.10179784349524057,0.03293662804823655,0.005,"[0, 0, 0, 0, 0]",0,3,Leeds,1.8769230769230771,1.1331019726542115,0.075,0.175,0.0,1.0,0.0,0.0,0.0,DEF,3.3090567588806152,3.3090567588806152,,,DEF,65.0,2.389874325858222,0.0,1.0,0.8275097383799114,1.9776442781518044,0.31499999999999995,4.1431270222315,1.9119475435222024,4.54732428412677,10.867533557986185,10.867533557986185
True,True,100.0,100.0,216051,0,0,0,0,2,2,6.2,6.2,2,Diogo,6.2,440,False,,2025-12-05T17:00:09.775964Z,45,216051.jpg,3.6,False,Dalot Teixeira,4.9,False,,a,14,1,62.0,614929,9852,246111,6931,1.4,13.8,Dalot,173.0,2018-06-08,1999-03-18,False,p216051,1224.0,1.0,5.0,3.0,23.0,0,0,0,2,0,0.0,5,185,264.2,244.6,103.0,61.2,61,57,24,85,14,1.13,1.41,2.54,19.63,,,,,,,[],128,55,68,14,173,36,98,25,0.08,0.0,0.1,0.18,1.44,1.69,404,78,9,2,105,40,79,28,1.03,0.22,6.25,Man Utd,4.5,7281,Diogo Dalot,17.0,1235.0,1.0,1.2970921993255615,2,1.9806791739538312,10.0,18.0,2,0,D S,Manchester United,1,1.2970921993255615,5.419187564402819,3.4311935510486364,2025.0,7281,0.09537442642099718,0.14563817455542877,0.004,"[83, 90, 90, 90, 90]",0,3,Leeds,1.5147058823529413,1.1331019726542115,0.10469999999999999,0.175,0.0,1.0,0.0,0.0,0.0,DEF,4.55684757232666,4.55684757232666,,,DEF,68.0,3.4429514990912544,7.839999999999999,1.0,0.8275097383799114,2.8490758942677274,0.37736999999999987,3.7809098276613646,2.293930912666137,4.54732428412677,15.656216960888328,15.656216960888328
True,True,,,596777,0,0,-3,3,1,2,4.5,4.5,2,Patrick,4.5,441,False,,,42,596777.jpg,2.5,False,Dorgu,6.9,False,,a,14,1,45.0,1065315,16538,939488,5697,1.1,10.7,Dorgu,58.0,2025-02-02,2004-10-26,False,p596777,979.0,1.0,2.0,2.0,16.0,0,0,0,4,0,0.0,4,164,256.4,244.9,167.0,66.8,41,42,33,74,10,1.00,1.14,2.14,16.25,,,,,,,[],136,60,66,13,96,11,81,16,0.09,0.0,0.1,0.19,1.49,1.47,626,155,29,9,234,87,65,23,0.92,0.18,6.8,Man Utd,4.2,11944,Patrick Dorgu,18.0,974.0,1.0,0.9454689249396324,2,1.927829321473837,12.0,16.0,4,0,D M S,Manchester United,1,0.9454689249396324,3.724274756386876,1.1081747617572546,2025.0,11944,0.08691747011702443,0.17722639318962752,0.003,"[6, 1, 90, 90, 90]",0,3,Leeds,3.070480081716037,1.1331019726542115,0.08888333333333333,0.175,0.0,1.0,0.0,0.0,0.0,DEF,4.141035079956055,4.141035079956055,,,DEF,54.388888888888886,2.502514409430233,1798.2399999999998,0.85,0.8275097383799114,1.760226787603635,0.344155,5.33668402702446,2.0506966992067097,4.54732428412677,9.67278286357237,9.67278286357237
True,True,,,106760,0,0,0,0,0,2,2.2,2.2,2,Luke,2.2,443,False,,,45,106760.jpg,2.3,False,Shaw,0.7,False,,a,14,1,44.0,116839,366,74497,671,0.5,9.8,Shaw,241.0,2014-07-01,1995-07-12,False,p106760,1638.0,0.0,1.0,3.0,26.0,0,0,0,3,0,0.0,0,189,286.4,173.9,25.0,48.6,64,57,39,103,19,0.08,1.00,1.08,23.65,,,,,,,[],110,49,105,26,315,102,157,53,0.0,0.0,0.05,0.05,1.3,1.43,394,73,168,61,257,99,220,81,1.04,0.16,5.66,Man Utd,4.5,1006,Luke Shaw,19.0,1666.0,0.0,0.083649106323719,1,0.9597314381971956,1.0,9.0,3,0,D,Manchester United,0,0.08364910632371902,4.704603041522205,4.599274444393814,2025.0,1006,0.004596104743061483,0.05273249660424152,0.0,"[90, 90, 90, 87, 90]",0,3,Leeds,0.27472527472527475,1.1331019726542115,0.1005,0.175,0.0,1.0,0.0,0.0,0.0,DEF,2.4200613498687744,2.4200613498687744,,,DEF,90.0,2.4200613498687744,1.44,1.0,0.8275097383799114,2.0026243344932446,0.36854999999999993,2.5409292200336977,1.6200630112533618,4.54732428412677,11.00480374533489,11.00480374533489
True,True,,,550864,-1,1,-3,3,0,2,1.0,1.0,1,Leny,1.0,444,False,,,42,550864.jpg,1.7,False,Yoro,1.4,False,,a,14,1,32.0,196480,207,271812,666,0.2,7.6,Yoro,73.0,2024-07-19,2005-11-13,False,p550864,1042.0,0.0,1.0,1.0,22.0,0,0,0,0,0,0.0,1,100,179.2,59.0,34.0,27.1,68,47,19,87,11,0.29,0.23,0.52,16.43,,,,,,,[],201,83,265,80,298,92,269,90,0.03,0.0,0.02,0.05,1.42,1.9,624,154,290,108,336,122,158,63,0.95,0.09,7.51,Man Utd,4.2,10564,Leny Yoro,19.0,1053.0,0.0,0.1862725652754306,0,0.1026026122272014,3.0,3.0,0,0,D S,Manchester United,0,0.18627256527543068,2.952959006652236,2.832940550521016,2025.0,10564,0.016088801223405714,0.008862029846879201,0.0,"[21, 68, 83, 29, 15]",0,3,Leeds,0.5873320537428023,1.1331019726542115,0.07523333333333333,0.175,0.0,1.0,0.0,0.0,0.0,DEF,2.776705741882324,2.776705741882324,,,DEF,57.888888888888886,1.7860045574329515,737.76,0.85,0.8275097383799114,1.2562457394566704,0.31548999999999994,2.8535359990512252,1.2934770695385802,4.54732428412677,6.903310611239553,6.903310611239553
True,True,0.0,0.0,141746,0,0,1,-1,3,3,0.0,0.0,0,Bruno,6.0,449,True,Hamstring injury - Expected back 17 Jan,2025-12-21T21:30:09.265444Z,91,141746.jpg,5.8,False,Borges Fernandes,12.7,False,,i,14,1,99.0,3779299,906,4955525,28292,0.7,10.9,B.Fernandes,173.0,2020-01-30,1994-09-08,False,p141746,1475.0,5.0,7.0,1.0,27.0,0,0,2,2,0,0.0,17,445,599.0,739.3,331.0,167.2,48,96,29,173,17,7.01,4.13,11.14,22.71,1.0,,1.0,,1.0,,[],3,1,1,1,30,16,2,1,0.43,0.0,0.25,0.68,1.39,1.65,6,4,12,6,7,4,28,12,1.04,0.06,10.56,Man Utd,9.1,1228,Bruno Fernandes,17.0,1489.0,5.0,7.743272219784558,7,5.276648566126823,46.0,52.0,2,0,M,Manchester United,3,4.698596791364253,10.251219767145813,4.502543278038502,2025.0,1228,0.4724708473088883,0.321964997255196,0.023,"[90, 90, 45, 0, 0]",0,3,Leeds,7.5196610169491525,1.0889408135546397,0.13016666666666665,0.11666666666666665,0.0,0.0,0.0,0.0,1.0,MID,5.337245464324951,,5.337245464324951,5.337245464324951,MID,81.94444444444444,4.859529049308211,1620.0,0.85,0.8275097383799114,3.4181114704062248,0.3152916666666666,9.697542644058432,3.743151764014799,4.54732428412677,18.783176287037897,18.783176287037897
